window_start,window_end,trades,pnl_dollars,net_return_pct_on_initial,avg_r,win_rate,excellent_trades,excellent_rate,low_mfe_loss_rate,right_then_lost_rate,qqq_trades,qqq_pnl_dollars,qqq_avg_r,qqq_excellent_trades,gld_trades,gld_pnl_dollars,gld_avg_r,gld_excellent_trades
2021-05-01,2021-11-01,18,-3435.3200000003612,-3.4353200000003614,0.00324284021986924,0.5555555555555556,10,0.5555555555555556,0.3333333333333333,0.1111111111111111,3,2521.420000000003,0.6611804885414789,2,15,-5956.740000000364,-0.1283446894444527,8
2021-06-01,2021-12-01,18,9045.079999999441,9.045079999999443,0.48959310199278466,0.6666666666666666,12,0.6666666666666666,0.2222222222222222,0.1111111111111111,3,2521.420000000003,0.6611804885414789,2,15,6523.65999999944,0.45527562468304583,10
2021-07-01,2022-01-01,21,6181.379999999544,6.181379999999544,0.3982342499918201,0.6190476190476191,13,0.6190476190476191,0.2857142857142857,0.09523809523809523,6,-728.4699999999079,0.13188702006703137,3,15,6909.849999999451,0.5047731419617355,10
2021-08-01,2022-02-01,17,14311.989999999625,14.311989999999625,0.7953947195401125,0.7647058823529411,13,0.7647058823529411,0.23529411764705882,0.0,8,2502.9200000001038,0.28791454854282145,5,9,11809.069999999521,1.2464882048710382,8
2021-09-01,2022-03-01,18,16541.34499999957,16.54134499999957,0.6520231565179704,0.7222222222222222,13,0.7222222222222222,0.2777777777777778,0.0,8,4327.5250000000715,0.25452633808376385,5,10,12213.819999999494,0.9700206112653355,8
2021-10-01,2022-04-01,20,32886.62499999971,32.88662499999971,0.8608445963695806,0.75,15,0.75,0.25,0.0,10,9854.55500000011,0.4518788547620264,7,10,23032.069999999592,1.2698103379771346,8
2021-11-01,2022-05-01,20,27039.26499999955,27.039264999999546,0.6214671086390604,0.65,13,0.65,0.35,0.0,8,9218.115000000129,0.5281213202084181,6,12,17821.14999999942,0.6836976342594888,7
2021-12-01,2022-06-01,19,15184.404999999626,15.184404999999627,0.2544184285514089,0.5789473684210527,11,0.5789473684210527,0.42105263157894735,0.0,9,6051.585000000043,0.356170269413329,6,10,9132.819999999585,0.1628417717756806,5
2022-01-01,2022-07-01,21,33083.33499999961,33.083334999999614,0.624724948076915,0.6666666666666666,14,0.6666666666666666,0.3333333333333333,0.0,8,20306.62499999996,0.9806756831355751,7,13,12776.709999999657,0.4056783418869706,7
2022-02-01,2022-08-01,22,29411.89499999935,29.41189499999935,0.45925667035864576,0.5454545454545454,12,0.5454545454545454,0.4090909090909091,0.045454545454545456,6,17075.234999999946,1.0555685328573696,5,16,12336.659999999403,0.23563972192162433,7
2022-03-01,2022-09-01,20,28783.039999999382,28.78303999999938,0.5908826548114628,0.6,12,0.6,0.35,0.05,5,13365.649999999958,0.9821586802290321,4,15,15417.389999999421,0.4604573130056065,8
2022-04-01,2022-10-01,20,5824.079999999321,5.824079999999322,0.12333505440226462,0.45,9,0.45,0.5,0.05,5,12879.200000000012,0.9423194882802474,4,15,-7055.120000000691,-0.14965975689039623,5
2022-05-01,2022-11-01,20,10959.269999999382,10.959269999999382,0.31295017615753057,0.55,11,0.55,0.4,0.05,5,12879.200000000012,0.9423194882802474,4,15,-1919.9300000006292,0.10316040544995832,7
2022-06-01,2022-12-01,23,52014.549999998446,52.01454999999845,1.6811866446143262,0.6086956521739131,14,0.6086956521739131,0.30434782608695654,0.08695652173913043,4,16045.730000000096,1.4327588945871552,4,19,35968.81999999836,1.7334872235674148,10
2022-07-01,2023-01-01,18,37752.85999999847,37.75285999999847,1.7015952262066187,0.5555555555555556,9,0.5,0.3333333333333333,0.1111111111111111,2,5040.580000000091,1.1416909416031147,2,16,32712.279999998376,1.7715832617820568,7
2022-08-01,2023-02-01,14,37538.47999999882,37.53847999999882,2.2495705352358084,0.6428571428571429,8,0.5714285714285714,0.2857142857142857,0.07142857142857142,2,5040.580000000091,1.1416909416031147,2,12,32497.899999998725,2.434217134174591,6
2022-09-01,2023-03-01,13,35986.0399999989,35.9860399999989,2.3784212154256448,0.6153846153846154,7,0.5384615384615384,0.3076923076923077,0.07692307692307693,2,5040.580000000091,1.1416909416031147,2,11,30945.459999998802,2.603281265211559,5
2022-10-01,2023-04-01,11,89285.12999999803,89.28512999999802,3.5255058790013893,0.8181818181818182,7,0.6363636363636364,0.09090909090909091,0.09090909090909091,1,22463.689999999617,1.2052223430604248,1,10,66821.43999999842,3.7575342325954866,6
2022-11-01,2023-05-01,8,88631.14999999813,88.63114999999813,4.803371767265219,0.875,5,0.625,0.0,0.125,1,22463.689999999617,1.2052223430604248,1,7,66167.45999999852,5.317393113580189,4
2022-12-01,2023-06-01,6,25561.029999998824,25.561029999998823,0.5187546032791357,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,0.0,1,22463.689999999617,1.2052223430604248,1,5,3097.339999999207,0.38146105532287766,1
2023-01-01,2023-07-01,8,-2691.950000001627,-2.691950000001627,-0.07896022798208846,0.375,2,0.25,0.625,0.0,1,22463.689999999617,1.2052223430604248,1,7,-25155.640000001244,-0.2624148809881618,1
2023-02-01,2023-08-01,9,-23873.27000000212,-23.873270000002123,-0.29562050383024474,0.3333333333333333,2,0.2222222222222222,0.6666666666666666,0.0,1,22463.689999999617,1.2052223430604248,1,8,-46336.96000000174,-0.4832258596915784,1
2023-03-01,2023-09-01,12,-6294.38000000139,-6.29438000000139,-0.2437297500628485,0.3333333333333333,3,0.25,0.6666666666666666,0.0,3,45524.65999999996,0.7410917276342838,2,9,-51819.040000001354,-0.5720035759618924,1
2023-04-01,2023-10-01,13,-71625.65000000001,-71.62565000000001,-1.020301016511674,0.07692307692307693,1,0.07692307692307693,0.7692307692307693,0.15384615384615385,2,23060.970000000343,0.5090264199212131,1,11,-94686.62000000034,-1.2983605504085625,0
2023-05-01,2023-11-01,14,-61092.07,-61.09207,-0.8795364550898312,0.14285714285714285,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,3,33594.550000000345,0.6561518944121835,2,11,-94686.62000000034,-1.2983605504085625,0
2023-06-01,2023-12-01,13,-27784.25999999988,-27.78425999999988,-0.5891642768601189,0.23076923076923078,3,0.23076923076923078,0.6153846153846154,0.15384615384615385,4,41720.99000000015,0.6743087757243044,3,9,-69505.25000000003,-1.1507078557865293,0
2023-07-01,2024-01-01,13,-7943.3499999998385,-7.943349999999838,-0.42069110552935396,0.3076923076923077,4,0.3076923076923077,0.5384615384615384,0.15384615384615385,4,41720.99000000015,0.6743087757243044,3,9,-49664.34,-0.9073577194198688,1
2023-08-01,2024-02-01,15,40112.76000000085,40.112760000000854,0.09962943824198008,0.4,6,0.4,0.4666666666666667,0.13333333333333333,4,41720.99000000015,0.6743087757243044,3,11,-1608.229999999301,-0.10934486629704697,3
2023-09-01,2024-03-01,19,6983.260000000229,6.98326000000023,-0.029977151555616685,0.42105263157894735,7,0.3684210526315789,0.42105263157894735,0.15789473684210525,3,30923.749999999884,0.8217959903089557,3,16,-23940.48999999964,-0.189684615655224,4
2023-10-01,2024-04-01,16,37494.179999999236,37.49417999999924,0.30753228767236607,0.5625,8,0.5,0.375,0.0625,3,30923.749999999884,0.8217959903089557,3,13,6570.429999999364,0.1888560486023837,5
2023-11-01,2024-05-01,17,81738.5299999988,81.7385299999988,0.5380668738564014,0.5882352941176471,9,0.5294117647058824,0.35294117647058826,0.058823529411764705,3,24092.049999999617,0.6004202011598577,3,14,57646.479999999196,0.5247054465770892,6
2023-12-01,2024-06-01,17,112865.57999999913,112.86557999999913,0.6702818029133283,0.5882352941176471,9,0.5294117647058824,0.35294117647058826,0.058823529411764705,2,15965.609999999815,0.536240591909453,2,15,96899.96999999932,0.6881539643805116,7
2024-01-01,2024-07-01,17,155597.36000000074,155.59736000000075,1.1044461499057572,0.7058823529411765,11,0.6470588235294118,0.23529411764705882,0.058823529411764705,2,15965.609999999815,0.536240591909453,2,15,139631.75000000093,1.1802068909719312,9
2024-02-01,2024-08-01,14,128722.57000000055,128.72257000000053,0.988647236678719,0.7142857142857143,9,0.6428571428571429,0.21428571428571427,0.07142857142857142,2,15965.609999999815,0.536240591909453,2,12,112756.96000000073,1.0640483441402633,7
2024-03-01,2024-09-01,8,154543.58000000002,154.54358000000002,2.110187951075444,1.0,8,1.0,0.0,0.0,1,3701.879999999741,0.2862754759468301,1,7,150841.70000000024,2.3707468760938175,7
2024-04-01,2024-10-01,11,163379.31000000026,163.37931000000026,1.6039107225850935,0.9090909090909091,10,0.9090909090909091,0.09090909090909091,0.0,2,10664.93999999974,0.5537497488914493,2,9,152714.37000000052,1.837279827850348,8
2024-05-01,2024-11-01,9,108601.38000000067,108.60138000000067,1.3851105391378822,0.8888888888888888,8,0.8888888888888888,0.1111111111111111,0.0,1,6963.0599999999995,0.8212240218360687,1,8,101638.32000000068,1.4555963538006087,7
2024-06-01,2024-12-01,9,74484.79000000052,74.48479000000052,1.127758309473421,0.8888888888888888,7,0.7777777777777778,0.1111111111111111,0.0,1,6963.0599999999995,0.8212240218360687,1,8,67521.7300000005,1.1660750954280898,6
2024-07-01,2025-01-01,7,60336.52000000013,60.33652000000013,0.7683806391358358,0.8571428571428571,5,0.7142857142857143,0.14285714285714285,0.0,2,28318.760000000875,1.04505214743291,2,5,32017.75999999925,0.6577120358170061,3
2024-08-01,2025-02-01,9,53708.87000000129,53.70887000000128,0.5845175463375503,0.7777777777777778,6,0.6666666666666666,0.2222222222222222,0.0,4,21691.110000002038,0.4930244344882304,3,5,32017.75999999925,0.6577120358170061,3
2024-09-01,2025-03-01,8,43438.470000001726,43.43847000000173,0.5685494426756077,0.75,5,0.625,0.25,0.0,4,21691.110000002038,0.4930244344882304,3,4,21747.359999999684,0.644074450862985,2
2024-10-01,2025-04-01,7,56915.95000000218,56.915950000002184,0.5467095216641522,0.8571428571428571,5,0.7142857142857143,0.14285714285714285,0.0,4,31065.19000000244,0.4630309587995106,3,3,25850.75999999974,0.6582809388170078,2
2024-11-01,2025-05-01,10,193227.2300000018,193.22723000000178,1.2812548962988883,0.8,7,0.7,0.2,0.0,5,13310.530000002385,0.16833995473937224,3,5,179916.6999999994,2.394169837858404,4
2024-12-01,2025-06-01,10,201483.2100000022,201.48321000000223,1.287818255392366,0.8,8,0.8,0.2,0.0,5,13310.530000002385,0.16833995473937224,3,5,188172.67999999982,2.40729655604536,5
2025-01-01,2025-07-01,11,170420.87999999977,170.42087999999978,1.0595815049687773,0.7272727272727273,8,0.7272727272727273,0.2727272727272727,0.0,4,-8045.169999998492,-0.1067951248332226,2,7,178466.04999999827,1.7260824362842062,6
2025-02-01,2025-08-01,10,161093.65999999858,161.09365999999858,1.0716880047865114,0.7,7,0.7,0.3,0.0,2,-1417.5199999996548,-0.15458697120999604,1,8,162511.17999999822,1.3782567487856383,6
2025-03-01,2025-09-01,12,179958.0299999992,179.9580299999992,1.0098655524788158,0.6666666666666666,8,0.6666666666666666,0.3333333333333333,0.0,2,-1417.5199999996548,-0.15458697120999604,1,10,181375.54999999885,1.2427560572165783,7
2025-04-01,2025-10-01,10,175333.53999999925,175.33353999999926,1.1784250847152755,0.6,6,0.6,0.4,0.0,2,14671.850000000173,0.3356349723948604,1,8,160661.68999999907,1.389122612795379,5
2025-05-01,2025-11-01,10,25664.31999999866,25.664319999998657,0.22874357309915663,0.5,5,0.5,0.3,0.2,1,32426.510000000228,1.681694006290902,1,9,-6762.190000001567,0.06730463607785156,4
OOS,OOS,10,10997.740000000016,10.997740000000016,0.6610659176816842,0.7,6,0.6,0.2,0.1,1,305.0700000000222,0.16819578516427353,0,9,10692.669999999993,0.7158292657391743,6
